url,id,name
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16791,16791,APP_PERIOD_LAST_LOGIN
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16852,16852,APP_USER
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15093,15093,APP_VERSION
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18184,18184,ARCH_DESIGN_DN
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18166,18166,ARCH_DESIGN_SEQ
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16866,16866,ARE_IMPROVEMENTS_NEEDED
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20421,20421,arrange program with  branch manager
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15629,15629,AR_APPR_XORG
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15622,15622,AR_BARG_UNIT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15621,15621,AR_BPR
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15614,15614,AR_DEPT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15617,15617,AR_DIV
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15627,15627,AR_ED_ACTION
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15615,15615,AR_FUND
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15631,15631,AR_INCR_AMT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15628,15628,AR_JUST_TEXT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15616,15616,AR_ORG
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15624,15624,AR_PAYRATE
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15625,15625,AR_PGM_CDE
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15626,15626,AR_PGM_SFX
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15618,15618,AR_SECT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15623,15623,AR_STEP
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15619,15619,AR_SUBS
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15620,15620,AR_TITLE
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15343,15343,AR_TURNOVER
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15630,15630,AR_XORG
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=16925,16925,ASBESTOS_ASSESSED
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20430,20430,Ask presenters to sign Chicago Amplified contract
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20428,20428,Ask presenters to sign payment contract
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15867,15867,ASSETS
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20442,20442,Assign bookseller
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20344,20344,Assistant
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15422,15422,ATH_DATE
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18224,18224,ATTACHMENT_TYPE_CODE
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=18223,18223,ATTACHMENT_TYPE_CODE_TYPE
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17800,17800,ATTRIBUTE1
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17860,17860,ATTRIBUTE1
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17820,17820,ATTRIBUTE10
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17821,17821,ATTRIBUTE11
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17822,17822,ATTRIBUTE12
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17823,17823,ATTRIBUTE13
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17824,17824,ATTRIBUTE14
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17825,17825,ATTRIBUTE15
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17801,17801,ATTRIBUTE2
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17861,17861,ATTRIBUTE2
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17802,17802,ATTRIBUTE3
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17803,17803,ATTRIBUTE4
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17804,17804,ATTRIBUTE5
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17816,17816,ATTRIBUTE6
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17817,17817,ATTRIBUTE7
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17818,17818,ATTRIBUTE8
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17819,17819,ATTRIBUTE9
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20447,20447,audience Q & A
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20290,20290,AuditorID
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15070,15070,AUDIT_ID
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20493,20493,AUTHENTICATIONSOURCE
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20520,20520,AUTHENTICATIONSOURCE
